County_State,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,FIPS,Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_030121,Booster_Doses_Vax_Pct_030121,Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_090121,Booster_Doses_Vax_Pct_090121,Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_030122,Booster_Doses_Vax_Pct_030122,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,state,candidate_won,pct_trump,pct_biden,hesitant_x_nzip,somewhat_hesitant_x_nzip,highly_hesitant_x_nzip,Census2019_Pct_65Plus
hansford_tx,0.394,0.06,0.334,0.0,0.1941590048674959,0.7124285559762034,0.8481922120064901,0.8294449972958358,0.5562042184964846,0.7990017306652245,48195,0.0,0.0,0.0,0.0,0.0,0.0,47.2,41.8,32.5,4.0,0.0,5399.0,812.0,2984.0,TX,1.0,0.903,0.097,1.182,0.18,1.002,0.15039822189294313
hanson_sd,0.173,0.046,0.127,0.0,0.0568148366205475,0.2783,0.579,0.0786,0.0937,0.1325,46061,2.9,1.0,0.0,0.0,29.4,0.0,55.0,42.4,38.7,1.0,0.0,3453.0,536.0,1874.0,SD,1.0,0.751,0.249,1.2109999999999999,0.322,0.889,0.15522733854619172
haralson_ga,0.343,0.149,0.193,0.0,0.1217709628401712,0.6464215602983837,0.8307843175853018,0.153501053322282,0.6645596076806188,0.6337398224892941,13143,2.6,1.9,0.0,12.9,10.7,0.0,37.5,33.0,34.0,3.0,1.0,29792.0,4832.0,17805.0,GA,1.0,0.866,0.134,2.0580000000000003,0.8939999999999999,1.158,0.16219119226638024
hardee_fl,0.249,0.069,0.18,0.0,0.1139635669164095,0.8126684699573968,0.6679826942852946,0.7682380821213457,0.8038167364477744,0.8593633392096371,12049,7.8,4.8,0.0,37.8,31.5,0.0,48.7,42.2,27.2,4.0,0.0,26937.0,4695.0,15384.0,FL,1.0,0.722,0.278,1.245,0.34500000000000003,0.8999999999999999,0.17429557857222408
hardeman_tn,0.317,0.093,0.224,0.0,0.0933025584852515,0.8690206869572021,0.7495821649323214,0.3782376066035521,0.6042216454111572,0.7672897934433925,47069,14.5,8.6,0.0,42.8,34.8,0.0,52.0,45.7,37.4,4.0,0.0,25050.0,4650.0,15630.0,TN,1.0,0.572,0.428,3.8040000000000003,1.116,2.688,0.18562874251497005
hardeman_tx,0.151,0.039,0.111,0.0,0.1573886639676113,0.7375,0.8548,0.6797,0.7443,0.8257,48197,0.0,0.0,0.0,0.0,0.0,0.0,50.7,45.7,37.7,3.0,0.0,3933.0,912.0,2175.0,TX,1.0,0.842,0.158,0.302,0.078,0.222,0.2318840579710145
hardin_ia,0.203,0.041,0.162,0.0,0.0373678986395749,0.2926044899865709,0.4722737724061423,0.2238319437146027,0.5442004145501255,0.3455073976761837,19083,17.6,6.7,0.0,50.8,47.6,0.0,59.2,55.7,52.9,1.0,0.0,16846.0,3801.0,9757.0,IA,1.0,0.651,0.349,2.233,0.451,1.782,0.22563219755431557
hardin_il,0.192,0.051,0.142,0.0,0.0840608630581192,0.7951866300823147,0.6606954851583936,0.0457319281616363,0.7041784983786481,0.6408757545522574,17069,17.6,10.4,0.0,40.6,31.4,0.0,44.6,41.0,46.1,3.0,0.0,3821.0,1021.0,2131.0,IL,1.0,0.782,0.218,0.96,0.255,0.71,0.2672075372939021
hardin_ky,0.224,0.078,0.146,0.0454545454545454,0.0491928568765611,0.5079560116318085,0.7053196286768818,0.3075005722700667,0.4698813453006747,0.4918451692577266,21093,11.5,5.0,0.0,56.5,47.9,0.0,74.4,61.9,34.0,3.0,1.0,110958.0,16027.0,67793.0,KY,1.0,0.61,0.39,3.36,1.17,2.19,0.14444204113268083
hardin_oh,0.357,0.06,0.297,0.0,0.0898801597869507,0.6258833840593494,0.5511788313994039,0.1295560300551645,0.5547123486145458,0.4971787679918838,39065,8.3,3.5,0.0,0.0,25.4,0.0,40.7,38.1,43.9,2.0,0.0,31365.0,5112.0,18977.0,OH,1.0,0.751,0.249,5.3549999999999995,0.8999999999999999,4.455,0.1629842180774749
hardin_tn,0.372,0.088,0.284,0.0,0.1121803577664817,0.7282271041092702,0.79197951185441,0.1678730588646152,0.4456949788521982,0.5670981684839549,47071,15.2,8.5,0.0,37.8,31.8,0.0,46.0,40.2,40.3,3.0,0.0,25652.0,5982.0,14438.0,TN,1.0,0.828,0.172,4.836,1.144,3.6919999999999997,0.23319819117417745
hardin_tx,0.345,0.089,0.256,0.0,0.1466680856347221,0.4605048794764008,0.6538429024991574,0.1782524539278809,0.4702616594831409,0.4251983469022153,48199,0.0,0.0,0.0,0.0,0.0,0.0,42.8,37.4,34.3,2.0,1.0,57602.0,9762.0,33787.0,TX,1.0,0.863,0.137,3.795,0.979,2.816,0.16947328217770216
harding_nm,0.221,0.057,0.163,0.0,0.0239651416122004,0.5893,0.5941,0.3896,0.4016,0.5139,35021,0.0,0.0,0.0,0.0,34.4,0.0,67.0,58.9,63.9,2.0,0.0,625.0,245.0,310.0,NM,1.0,0.632,0.368,1.547,0.399,1.141,0.392
harding_sd,0.377,0.106,0.271,0.0,0.0678871090770404,0.2684,0.1819,0.2684,0.6127,0.2898,46063,3.8,0.8,0.0,15.2,14.0,0.0,21.0,18.8,36.5,1.0,0.0,1298.0,236.0,752.0,SD,1.0,0.92,0.08,4.524,1.272,3.2520000000000002,0.18181818181818182
hardy_wv,0.25,0.083,0.168,0.0,0.0564224823002456,0.5238893656985985,0.6041805085970235,0.4362574411212253,0.3272974931368299,0.4740961782979338,54031,8.9,5.8,0.0,26.2,22.7,0.0,60.4,54.8,43.3,2.0,0.0,13776.0,3096.0,7855.0,WV,1.0,0.767,0.233,2.25,0.747,1.512,0.22473867595818817
harford_md,0.148,0.036,0.111,0.0,0.0361477940444178,0.2885563553430933,0.3862243358231251,0.310285941639279,0.3346171321581516,0.2731591809580719,24025,15.6,9.5,0.0,64.6,59.3,0.0,76.4,68.6,50.0,1.0,1.0,255441.0,42293.0,156543.0,MD,1.0,0.546,0.454,3.5519999999999996,0.8639999999999999,2.664,0.16556856573533615
harlan_ky,0.328,0.074,0.254,0.0,0.0633153976560772,0.8767153276332277,0.8402187218987249,0.0747398651138792,0.663605767671556,0.7351484668681358,21095,12.1,6.8,0.0,40.8,34.7,0.0,51.8,45.8,41.3,4.0,0.0,26010.0,4998.0,15035.0,KY,1.0,0.854,0.146,9.184000000000001,2.072,7.112,0.19215686274509805
harlan_ne,0.203,0.058,0.145,0.0,0.0762070971495055,0.3678,0.7142,0.176,0.47,0.3938,31083,15.2,6.6,0.0,35.1,34.6,0.0,40.4,39.9,59.0,1.0,0.0,3380.0,923.0,1750.0,NE,1.0,0.835,0.165,1.624,0.464,1.16,0.27307692307692305
harmon_ok,0.236,0.091,0.145,0.0,0.12752664461595,0.6843,0.939,0.64,0.6677,0.8031,40057,24.1,17.5,0.0,47.2,38.9,0.0,56.9,48.5,41.0,4.0,0.0,2653.0,533.0,1457.0,OK,1.0,0.801,0.199,1.416,0.546,0.8699999999999999,0.2009046362608368
harnett_nc,0.188,0.074,0.114,0.0,0.1080537890933638,0.6851122176110953,0.5976966638795346,0.5543046854504031,0.518339728139551,0.634905196339396,37085,11.5,6.6,0.0,36.2,30.0,0.0,55.5,41.5,21.1,4.0,0.0,135976.0,17458.0,83532.0,NC,1.0,0.603,0.397,3.008,1.184,1.824,0.12839030417132435
harney_or,0.28,0.043,0.238,0.0,0.0668234643054787,0.6836943552850028,0.8376639734366352,0.2484456834532374,0.808613420033204,0.727784947426674,41025,15.3,12.3,0.0,40.9,36.2,0.0,51.1,45.6,47.3,3.0,0.0,7393.0,1844.0,4063.0,OR,1.0,0.775,0.225,2.8000000000000003,0.42999999999999994,2.38,0.24942513188150953
harper_ks,0.335,0.063,0.272,0.0,0.1122862682883835,0.4926414595452142,0.7531145425700688,0.2944154415653093,0.412667265996827,0.4803881015335801,20077,17.6,4.5,0.0,42.1,38.0,0.0,52.4,47.7,41.1,2.0,0.0,5436.0,1277.0,2815.0,KS,1.0,0.81,0.19,3.35,0.63,2.72,0.23491537895511405
harper_ok,0.403,0.099,0.303,0.0,0.1338705484793345,0.4949355081881986,0.5510979984403431,0.6301490252144528,0.4071173121913179,0.5179357161424487,40059,18.8,14.4,0.0,42.2,36.1,0.0,50.4,44.5,41.9,2.0,0.0,3688.0,723.0,2022.0,OK,1.0,0.892,0.108,2.821,0.6930000000000001,2.121,0.1960412147505423
harris_ga,0.208,0.075,0.133,0.0,0.0767192616850253,0.3924838612682346,0.6503169544507293,0.2397037362310211,0.4487845370646025,0.4053570884191724,13145,4.3,2.8,0.0,19.6,17.1,0.0,56.0,47.7,29.9,1.0,1.0,35236.0,6807.0,20914.0,GA,1.0,0.716,0.284,2.496,0.8999999999999999,1.596,0.193183108184811
harris_tx,0.162,0.063,0.1,0.0038167938931297,0.2009176493780398,0.5674307563111514,0.421383826511307,0.8075842235196664,0.4915194689670493,0.5852612798700051,48201,0.0,0.0,0.0,0.0,0.0,0.0,73.5,62.6,34.0,3.0,1.0,4713325.0,514167.0,2953278.0,TX,0.0,0.44,0.56,22.842000000000002,8.883000000000001,14.100000000000001,0.10908795807630495
harrison_ia,0.255,0.072,0.183,0.0,0.0501308067595276,0.2986622569468995,0.6218838435975395,0.0897475924485611,0.5275761578165877,0.3449246411652407,19085,16.1,5.9,0.0,48.9,43.8,0.0,58.4,51.5,43.1,1.0,1.0,14049.0,2790.0,8040.0,IA,1.0,0.683,0.317,3.825,1.0799999999999998,2.745,0.1985906470211403
harrison_in,0.187,0.038,0.148,0.0,0.0706587429492345,0.5231804013900081,0.6689044520547944,0.0882569399677679,0.4694496449435938,0.4320950367647058,18061,16.5,9.4,0.0,47.5,42.9,0.0,56.5,50.2,43.9,1.0,1.0,40515.0,7336.0,24159.0,IN,1.0,0.72,0.28,2.618,0.532,2.072,0.18106873997284956
harrison_ky,0.353,0.072,0.28,0.0,0.0756910220698521,0.6536557692307692,0.7160442414827513,0.0814834154703235,0.5079854563959717,0.5179935558174417,21097,14.6,8.3,0.0,44.3,39.4,0.0,55.1,49.6,44.9,3.0,0.0,18886.0,3409.0,11199.0,KY,1.0,0.715,0.285,1.412,0.288,1.12,0.18050407709414382
harrison_mo,0.378,0.122,0.256,0.0,0.1338555061959317,0.6484788870703764,0.9127711012391864,0.2782989946223989,0.6313507131166706,0.6910048164601356,29081,15.2,7.2,0.0,32.1,27.8,0.0,40.3,33.6,40.4,3.0,0.0,8352.0,1905.0,4425.0,MO,1.0,0.836,0.164,4.914,1.5859999999999999,3.3280000000000003,0.2280890804597701
harrison_ms,0.221,0.077,0.144,0.0222222222222222,0.152449230495771,0.674127677464907,0.7014467336187189,0.4601181180350856,0.5624002211985207,0.6469039628109987,28047,16.1,7.6,0.0,49.8,40.1,0.0,63.2,54.3,30.4,4.0,1.0,208080.0,32081.0,126493.0,MS,1.0,0.617,0.383,2.873,1.001,1.8719999999999999,0.15417627835447906
harrison_oh,0.254,0.073,0.181,0.0,0.0905468086496374,0.654987842163716,0.7630121317044489,0.1337309531586855,0.689176180832299,0.6164155549748481,39067,10.9,5.7,0.0,32.7,32.2,0.0,45.9,42.6,48.3,3.0,0.0,15040.0,3280.0,8652.0,OH,1.0,0.757,0.243,4.064,1.168,2.896,0.21808510638297873
harrison_tx,0.293,0.104,0.189,0.0,0.1471978392977717,0.6035506804711531,0.5916556725935929,0.515479573861505,0.6027089999249756,0.6174509760672219,48203,0.0,0.0,0.0,0.0,0.0,0.0,46.8,40.7,33.8,3.0,0.0,66553.0,11607.0,38360.0,TX,1.0,0.723,0.277,3.516,1.248,2.268,0.174402356017009
harrison_wv,0.229,0.087,0.142,0.0,0.0667360612235922,0.5590496239499186,0.6821335850107757,0.0766241405093169,0.5123708029732147,0.4697302071574132,54033,9.8,6.6,0.0,25.6,20.5,0.0,56.8,51.7,46.4,2.0,0.0,67256.0,13300.0,39709.0,WV,1.0,0.679,0.321,4.809,1.827,2.9819999999999998,0.197751873438801
harrisonburg city_va,0.152,0.05,0.102,0.0,0.1397051937592478,0.6163052499484931,0.2406890599539248,0.6508249779925456,0.6813923058193329,0.5804687063362739,51660,0.5,0.3,0.0,4.8,4.2,0.0,42.6,37.9,1.9,4.0,1.0,53016.0,5176.0,39041.0,VA,0.0,0.355,0.645,0.45599999999999996,0.15000000000000002,0.306,0.09763090387807455
hart_ga,0.309,0.11,0.199,0.0,0.1097108969607116,0.6825211735788693,0.8014339315672427,0.3577970465451991,0.522246342319847,0.6455916702430651,13147,9.7,5.3,0.0,27.2,23.1,0.0,45.0,37.9,38.0,3.0,0.0,26205.0,5788.0,14995.0,GA,1.0,0.744,0.256,2.472,0.88,1.592,0.22087387903071934
hart_ky,0.385,0.08,0.305,0.0,0.0877221237987867,0.8058254737746282,0.8130313201266979,0.1460613947495571,0.6521325602619853,0.7036400654963225,21099,9.2,4.5,0.0,32.5,27.7,0.0,39.5,35.2,42.5,4.0,0.0,19035.0,3186.0,11174.0,KY,1.0,0.758,0.242,3.85,0.8,3.05,0.1673758865248227
hartford_ct,0.102,0.019,0.083,0.0044642857142857,0.0428509159187687,0.3937819748974551,0.44032580700323,0.5565943852335341,0.442241430375644,0.4277448127368032,09003,10.9,6.2,0.0,70.4,63.7,0.0,86.7,74.8,51.2,3.0,1.0,891720.0,155502.0,549955.0,CT,0.0,0.134,0.866,6.119999999999999,1.14,4.98,0.17438433589018976
hartley_tx,0.26,0.057,0.203,0.0,0.1234610716143575,0.4556,0.2648,0.7251,0.8222,0.6137,48205,0.0,0.0,0.0,0.0,0.0,0.0,59.3,48.0,37.3,3.0,0.0,5576.0,861.0,3551.0,TX,1.0,0.899,0.101,0.78,0.171,0.609,0.15441176470588236
harvey_ks,0.202,0.061,0.141,0.0,0.0870785703950224,0.392460746635798,0.7084715352336854,0.3572322876573578,0.6740647894660686,0.5365496946896252,20079,14.9,7.1,0.0,42.6,37.2,0.0,52.5,46.0,45.9,2.0,1.0,34429.0,6822.0,19338.0,KS,1.0,0.588,0.412,2.4240000000000004,0.732,1.6919999999999997,0.1981469110343025
haskell_ks,0.213,0.059,0.154,0.0,0.1855695576970595,0.5808,0.3411,0.7055,0.6133,0.6105,20081,18.9,8.8,0.0,34.1,29.3,0.0,43.9,38.5,41.7,2.0,0.0,3968.0,620.0,2239.0,KS,1.0,0.798,0.202,0.639,0.177,0.46199999999999997,0.15625
haskell_ok,0.245,0.074,0.171,0.0,0.184036523929471,0.8156475283375315,0.9214137515743074,0.4027272276448362,0.5798198520151134,0.7757692065491184,40061,15.9,10.7,0.0,38.3,31.5,0.0,47.6,40.7,38.6,4.0,0.0,12627.0,2576.0,7097.0,OK,1.0,0.831,0.169,1.7149999999999999,0.518,1.197,0.2040072859744991
haskell_tx,0.288,0.064,0.224,0.0,0.1745567223274229,0.8595742296436564,0.8718687725942503,0.7112630401101738,0.7255234808056464,0.8773037700120503,48207,0.0,0.0,0.0,0.0,0.0,0.0,45.5,38.2,28.8,4.0,0.0,5658.0,1266.0,3436.0,TX,1.0,0.831,0.169,2.5919999999999996,0.5760000000000001,2.016,0.22375397667020147
hawaii_hi,0.097,0.026,0.071,0.0294117647058823,0.0519887887158627,0.4910221427920954,0.6142552621194184,0.7240422730170294,0.509148781228182,0.5830764016634793,15001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,201513.0,44041.0,114271.0,HI,0.0,0.331,0.669,2.716,0.728,1.9879999999999998,0.21855165671693638
hawkins_tn,0.322,0.129,0.193,0.0,0.0907414630686855,0.7096717279529094,0.8172257544058721,0.1222178149711003,0.5001458778057516,0.5987122371547108,47073,13.9,7.7,0.0,40.5,34.9,0.0,49.3,43.9,40.0,3.0,1.0,56786.0,12307.0,33394.0,TN,1.0,0.822,0.178,3.5420000000000003,1.419,2.123,0.21672595358010777
hayes_ne,0.32,0.073,0.247,0.0,0.104984093319194,0.4162,0.442,0.339,0.0572,0.1959,31085,7.7,4.3,0.0,0.0,19.3,0.0,0.0,25.5,53.2,1.0,0.0,922.0,258.0,448.0,NE,1.0,0.922,0.078,2.24,0.511,1.729,0.279826464208243
hays_tx,0.172,0.045,0.128,0.0,0.138834190546167,0.4510755018368846,0.2408735522899828,0.6074537511633603,0.5579504555473916,0.4683858986039677,48209,0.0,0.0,0.0,0.0,0.0,0.0,72.3,61.4,38.4,2.0,1.0,230191.0,26187.0,151390.0,TX,0.0,0.456,0.544,1.892,0.495,1.408,0.11376204977605554
haywood_nc,0.174,0.086,0.088,0.0625,0.1067794086012609,0.5085585358992604,0.6763073519434746,0.201245006867109,0.4903800473251369,0.4677310062383135,37087,18.2,11.0,0.0,54.4,46.8,0.0,74.9,56.4,33.0,2.0,1.0,62317.0,15572.0,35396.0,NC,1.0,0.625,0.375,1.218,0.602,0.616,0.24988365935459025
haywood_tn,0.228,0.073,0.155,0.0,0.1011867934079532,0.7476598908825018,0.7829075257326059,0.4964260757072951,0.5780401991113111,0.7309875471061364,47075,14.4,8.1,0.0,48.4,38.9,0.0,59.9,51.6,40.0,4.0,0.0,17304.0,3415.0,10040.0,TN,0.0,0.461,0.539,1.368,0.43799999999999994,0.9299999999999999,0.19735321312991216
heard_ga,0.327,0.109,0.218,0.0,0.1240044531985955,0.7261512631669094,0.7304617966943565,0.2869520938597242,0.6106372270274899,0.6507407553309925,13149,1.5,0.9,0.0,10.9,9.8,0.0,32.5,28.0,33.8,3.0,1.0,11923.0,2180.0,7104.0,GA,1.0,0.838,0.162,1.635,0.545,1.09,0.18283988928960831
hemphill_tx,0.254,0.086,0.169,0.0,0.2659443486825905,0.6416,0.8069,0.7478,0.8671,0.8321,48211,0.0,0.0,0.0,0.0,0.0,0.0,47.4,41.7,37.5,3.0,0.0,3819.0,606.0,2060.0,TX,1.0,0.864,0.136,0.508,0.172,0.338,0.1586802827965436
hempstead_ar,0.321,0.085,0.236,0.0,0.0982832228176946,0.7152655872467981,0.8822707512035608,0.6326038423108366,0.5734516077754565,0.738400590426015,05057,5.6,2.7,0.0,32.4,23.4,0.0,49.2,39.6,26.9,4.0,0.0,21532.0,3982.0,12010.0,AR,1.0,0.653,0.347,3.21,0.8500000000000001,2.36,0.18493405164406465
henderson_il,0.246,0.042,0.204,0.0,0.0659500290528762,0.4551654416037187,0.6851066531086578,0.0532231115630447,0.423317199302731,0.3629270191748983,17071,13.1,7.0,0.0,45.8,38.6,0.0,55.2,47.9,44.8,1.0,0.0,6646.0,1687.0,3746.0,IL,1.0,0.655,0.345,4.182,0.7140000000000001,3.468,0.2538368943725549
henderson_ky,0.319,0.11,0.209,0.0,0.0475106747296096,0.5843420248390663,0.7994240544465396,0.1594467802414547,0.5079938379175065,0.544369135401088,21101,12.4,6.0,0.0,46.1,40.1,0.0,58.1,50.3,40.3,3.0,1.0,45210.0,8260.0,26653.0,KY,1.0,0.615,0.385,2.233,0.77,1.4629999999999999,0.18270294182702942
henderson_nc,0.205,0.06,0.145,0.037037037037037,0.1136985698569857,0.3761562587458746,0.5519392844884489,0.3866425152915291,0.5074203863586358,0.4375997870187018,37089,16.9,10.2,0.0,53.4,46.7,0.0,75.6,57.3,35.0,2.0,1.0,117417.0,30961.0,64490.0,NC,1.0,0.586,0.414,3.0749999999999997,0.8999999999999999,2.175,0.2636841343246719
henderson_tn,0.272,0.068,0.204,0.0,0.0932912164830037,0.7387451739114828,0.7078536523206145,0.2297452277540471,0.512428385799921,0.6012420007896909,47077,15.4,9.1,0.0,38.9,32.0,0.0,46.2,40.9,41.4,3.0,0.0,28117.0,5328.0,16446.0,TN,1.0,0.815,0.185,3.5360000000000005,0.8840000000000001,2.6519999999999997,0.1894939004872497
henderson_tx,0.249,0.079,0.17,0.0,0.185259756400696,0.6231363547104151,0.7306838578175491,0.4104919475515785,0.5486421215510813,0.615094330101914,48213,0.0,0.0,0.0,0.0,0.0,0.0,44.7,38.9,38.9,3.0,0.0,82737.0,18534.0,46601.0,TX,1.0,0.796,0.204,3.237,1.027,2.21,0.22401102287972732
hendricks_in,0.16,0.033,0.127,0.0,0.0633155213122902,0.2415596843544178,0.4262302087734559,0.3103344631539704,0.2520587237479806,0.2259753808872872,18063,18.0,9.8,0.0,65.8,61.1,0.0,78.8,71.1,44.1,1.0,1.0,170311.0,24197.0,104082.0,IN,1.0,0.608,0.392,2.72,0.561,2.159,0.1420753797464638
hendry_fl,0.232,0.059,0.173,0.1428571428571428,0.2574824930844568,0.8731451940090214,0.7887895731053904,0.8841846711690383,0.9259727789269072,0.9553003513843548,12051,7.1,4.5,0.0,45.6,36.2,0.0,59.2,48.5,24.6,4.0,0.0,42022.0,5779.0,25021.0,FL,1.0,0.611,0.389,1.1600000000000001,0.295,0.865,0.13752320213221647
hennepin_mn,0.092,0.025,0.067,0.0,0.0519725968410607,0.2886300580827825,0.317886415460251,0.5001090977743028,0.4949750299074528,0.3543703970447066,27053,15.5,7.8,0.0,67.3,61.6,0.0,79.7,73.2,58.8,2.0,1.0,1265843.0,183653.0,806054.0,MN,0.0,0.295,0.705,6.624,1.8,4.824,0.14508355301565834
henrico_va,0.079,0.034,0.046,0.015625,0.0821392817879757,0.3679201165697299,0.4281284557888724,0.5577729752304678,0.3487387167502963,0.3765940244194545,51087,5.5,3.1,0.0,23.4,20.8,0.0,61.4,54.6,23.4,2.0,1.0,330818.0,52720.0,203940.0,VA,0.0,0.364,0.636,1.343,0.5780000000000001,0.782,0.1593625498007968
henry_al,0.339,0.075,0.264,0.0,0.1119481429572529,0.6876338005138987,0.7547148213034337,0.2885675251109554,0.4230155687923382,0.5832466246204158,01067,13.8,6.1,0.0,39.5,30.7,0.0,54.3,44.9,33.8,3.0,1.0,17205.0,4031.0,9666.0,AL,1.0,0.711,0.289,2.712,0.6,2.112,0.23429235687300204
henry_ga,0.205,0.078,0.127,0.0,0.108893979856037,0.5029804249300746,0.5173949242455052,0.5556148377593118,0.2525605742249454,0.4026210815744644,13151,3.6,2.1,0.0,19.9,17.2,0.0,50.5,43.6,36.3,2.0,1.0,234561.0,28018.0,147267.0,GA,0.0,0.403,0.597,2.05,0.78,1.27,0.11944867220040842
henry_ia,0.335,0.101,0.235,0.0,0.0383920505871725,0.4501127270902338,0.7258670631335943,0.2801489511191408,0.5526489661748469,0.5025134698384021,19087,14.6,4.7,0.0,49.7,45.6,0.0,57.5,53.2,52.1,2.0,0.0,19954.0,3892.0,11774.0,IA,1.0,0.652,0.348,3.685,1.111,2.585,0.19504861180715646
henry_il,0.209,0.052,0.157,0.0,0.0436276888241953,0.4365862607148633,0.5478216783923662,0.2141751718421478,0.3476583575934012,0.3518951843765162,17073,19.3,6.7,0.0,56.9,47.1,0.0,64.5,57.9,49.0,1.0,1.0,48913.0,10217.0,27887.0,IL,1.0,0.595,0.405,4.598,1.144,3.454,0.20888107456095517
henry_in,0.231,0.071,0.16,0.0,0.0721902522533671,0.5826324526122558,0.6748894169090196,0.0949805416331497,0.4216378978198544,0.4415758740176969,18065,17.0,9.3,0.0,47.7,44.0,0.0,56.3,51.6,44.5,2.0,0.0,47972.0,9264.0,28970.0,IN,1.0,0.715,0.285,4.851,1.4909999999999999,3.36,0.19311264904527642
henry_ky,0.286,0.088,0.198,0.0,0.0831541671936259,0.6749013279372708,0.8116831921082586,0.1051057291007967,0.5157388895915012,0.5737171240672821,21103,13.2,6.0,0.0,52.0,46.0,0.0,60.0,53.1,41.1,3.0,1.0,16126.0,2905.0,9479.0,KY,1.0,0.72,0.28,3.7179999999999995,1.144,2.5740000000000003,0.18014386704700483
henry_mo,0.217,0.055,0.162,0.0,0.1125201010797151,0.6723866482885366,0.8191033080634045,0.1224415759246496,0.5928336411670113,0.5987006018837584,29083,16.6,8.9,0.0,43.1,36.3,0.0,52.1,45.4,41.8,3.0,0.0,21824.0,4827.0,12238.0,MO,1.0,0.744,0.256,2.17,0.55,1.62,0.2211785190615836
henry_oh,0.338,0.105,0.234,0.0,0.0357665836872162,0.3712613486601259,0.6838193293307951,0.160251845072485,0.4534516803338703,0.3877820947430077,39069,12.7,6.3,0.0,0.0,38.2,0.0,55.3,53.6,52.8,1.0,0.0,27006.0,5167.0,15591.0,OH,1.0,0.71,0.29,5.746,1.785,3.978,0.19132785306968822
henry_tn,0.298,0.087,0.211,0.0,0.0907401096688249,0.676912342389789,0.8030421109699805,0.1813661327798258,0.4463317327054741,0.5632719755878435,47079,18.3,12.5,0.0,43.4,37.0,0.0,52.2,46.2,45.5,3.0,0.0,32345.0,7684.0,18073.0,TN,1.0,0.747,0.253,2.384,0.696,1.688,0.23756376565156903
henry_va,0.254,0.064,0.189,0.0,0.1146002946421648,0.790064493680701,0.7693365821508877,0.3694714429712336,0.59740249670466,0.7243314317283089,51089,4.9,1.8,0.0,17.2,14.5,0.0,44.7,39.0,20.4,4.0,0.0,50557.0,12408.0,28463.0,VA,1.0,0.641,0.359,2.54,0.64,1.8900000000000001,0.2454259548628281
herkimer_ny,0.199,0.062,0.137,0.0,0.0580753539716822,0.5861233117350612,0.6842481081513478,0.1739133365330773,0.6413179297656187,0.5584304839612831,36043,16.5,8.8,0.0,52.9,49.3,0.0,64.1,58.5,52.7,3.0,1.0,61319.0,13017.0,35776.0,NY,1.0,0.644,0.356,5.572,1.736,3.8360000000000003,0.21228330533766043
hernando_fl,0.266,0.06,0.206,0.0222222222222222,0.1246168498489293,0.6307258221307527,0.7028252118272978,0.3923280591802776,0.3532548868064982,0.5347917365459561,12053,14.1,6.4,0.0,51.7,43.7,0.0,61.5,54.3,42.0,3.0,1.0,193920.0,53348.0,105214.0,FL,1.0,0.646,0.354,3.192,0.72,2.472,0.27510313531353137
hertford_nc,0.197,0.071,0.126,0.0,0.115472198070633,0.8483875419202583,0.8122813356518859,0.608799441063222,0.8174561089719703,0.87272584772078,37091,17.9,7.5,0.0,37.6,25.2,0.0,61.8,47.5,30.5,4.0,0.0,23677.0,4836.0,14463.0,NC,0.0,0.333,0.667,1.7730000000000001,0.6389999999999999,1.134,0.20424884909405752
hettinger_nd,0.276,0.047,0.229,0.0,0.0826863354037267,0.3397286102484472,0.6451782608695653,0.114042352484472,0.3098925465838509,0.2835973214285714,38041,18.8,7.7,0.0,36.5,32.0,0.0,44.7,38.9,51.5,1.0,0.0,2499.0,551.0,1320.0,ND,1.0,0.832,0.168,1.3800000000000001,0.235,1.145,0.22048819527811125
hickman_ky,0.319,0.09,0.229,0.0,0.0450963222416812,0.7098,0.7952,0.2122,0.7891,0.71,21105,8.7,4.0,0.0,33.6,29.4,0.0,41.0,36.9,41.7,3.0,0.0,4380.0,1156.0,2421.0,KY,1.0,0.779,0.221,2.233,0.63,1.603,0.2639269406392694
hickman_tn,0.303,0.113,0.19,0.0,0.0833130723721533,0.7030389820893104,0.7088773644541697,0.169546652889213,0.4523358983710187,0.5528649080152362,47081,11.2,4.9,0.0,37.5,31.5,0.0,46.9,42.1,43.4,3.0,1.0,25178.0,4515.0,15481.0,TN,1.0,0.771,0.229,3.636,1.356,2.2800000000000002,0.1793232186829772
hickory_mo,0.359,0.064,0.295,0.0,0.1674850555081127,0.7343435952177626,0.7161040136635355,0.1723848420153714,0.433444705380017,0.5723326216908624,29085,18.2,8.7,0.0,37.6,32.7,0.0,43.4,37.8,50.8,2.0,0.0,9544.0,3175.0,4772.0,MO,1.0,0.781,0.219,3.949,0.704,3.2449999999999997,0.33266974015088013
